track_popularity,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence
39.0,edm,pop edm,0.748,0.677,7.0,-5.635,1.0,0.0688,0.114,0.0,0.202,0.537
91.0,edm,pop edm,0.881,0.457,7.0,-8.191,0.0,0.156,0.0327,0.0,0.231,0.296
39.0,edm,pop edm,0.709,0.758,2.0,-6.431,0.0,0.0446,0.0333,0.00855,0.12,0.467
87.0,edm,pop edm,0.755,0.522,2.0,-4.368,1.0,0.0575,0.533,0.0,0.0685,0.925
93.0,edm,pop edm,0.786,0.808,7.0,-3.702,1.0,0.0882,0.0846,0.000289,0.0822,0.609
45.0,edm,pop edm,0.791,0.877,9.0,-6.651,1.0,0.0442,0.0543,0.000136,0.328,0.666
91.0,edm,pop edm,0.816,0.63,2.0,-5.568,1.0,0.226,0.133,0.0,0.0692,0.715
93.0,edm,pop edm,0.531,0.75,10.0,-5.831,0.0,0.111,0.00632,7.6e-05,0.117,0.198
26.0,edm,pop edm,0.694,0.693,2.0,-4.891,1.0,0.262,0.211,0.000201,0.189,0.545
90.0,edm,pop edm,0.809,0.545,7.0,-6.678,1.0,0.0735,0.392,0.0,0.151,0.244
91.0,edm,pop edm,0.654,0.672,0.0,-5.98,0.0,0.311,0.471,0.0,0.0781,0.343
19.0,edm,pop edm,0.726,0.573,1.0,-10.329,0.0,0.0542,0.0213,0.00018,0.72,0.559
88.0,edm,pop edm,0.453,0.538,1.0,-8.212,1.0,0.0638,0.449,0.0,0.19,0.516
88.0,edm,pop edm,0.787,0.673,11.0,-4.577,0.0,0.158,0.256,3.57e-06,0.0904,0.786
42.0,edm,pop edm,0.693,0.779,7.0,-4.725,1.0,0.0377,0.174,8.08e-05,0.0933,0.842
85.0,edm,pop edm,0.64,0.648,5.0,-8.113,0.0,0.187,0.124,0.0,0.0802,0.548
91.0,edm,pop edm,0.477,0.682,1.0,-4.931,0.0,0.0925,0.153,0.0,0.0763,0.345
38.0,edm,pop edm,0.598,0.862,6.0,-4.738,1.0,0.099,0.00251,0.0,0.305,0.366
92.0,edm,pop edm,0.511,0.566,6.0,-7.23,0.0,0.2,0.349,0.0,0.34,0.218
89.0,edm,pop edm,0.559,0.491,2.0,-6.406,0.0,0.0346,0.0567,0.0,0.0992,0.114
14.0,edm,pop edm,0.686,0.731,10.0,-6.784,1.0,0.252,0.482,0.0,0.421,0.376
91.0,edm,pop edm,0.857,0.621,9.0,-6.376,0.0,0.0824,0.148,0.0,0.0865,0.668
14.0,edm,pop edm,0.591,0.596,2.0,-6.38,1.0,0.0278,0.141,0.0,0.11,0.333
27.0,edm,pop edm,0.598,0.606,0.0,-8.075,1.0,0.0407,0.0264,0.0,0.0706,0.211
73.0,edm,pop edm,0.655,0.722,0.0,-4.726,0.0,0.048,0.556,0.0,0.133,0.298
73.0,edm,pop edm,0.485,0.461,9.0,-5.646,1.0,0.0444,0.44,0.0,0.232,0.324
28.0,edm,pop edm,0.731,0.898,2.0,-3.383,1.0,0.172,0.122,3e-06,0.135,0.734
67.0,edm,pop edm,0.862,0.4,4.0,-7.486,1.0,0.0736,0.00575,7.49e-06,0.123,0.596
78.0,edm,pop edm,0.673,0.579,0.0,-6.029,0.0,0.0392,0.0692,8.61e-05,0.186,0.262
26.0,edm,pop edm,0.57,0.766,5.0,-6.403,0.0,0.0487,0.0662,0.000515,0.155,0.15
67.0,edm,pop edm,0.507,0.455,8.0,-6.492,1.0,0.0279,0.356,0.0,0.0889,0.333
47.0,edm,pop edm,0.428,0.53,7.0,-9.295,0.0,0.0455,0.261,0.000495,0.0934,0.052
66.0,edm,pop edm,0.636,0.243,2.0,-9.509,1.0,0.04,0.815,0.0,0.111,0.239
83.0,edm,pop edm,0.701,0.396,4.0,-10.182,0.0,0.119,0.112,0.0209,0.223,0.115
45.0,edm,pop edm,0.7,0.779,11.0,-5.931,0.0,0.0299,0.248,0.0112,0.157,0.514
70.0,edm,pop edm,0.708,0.661,0.0,-6.543,0.0,0.0546,0.0396,0.000244,0.113,0.317
68.0,edm,pop edm,0.761,0.625,7.0,-6.17,1.0,0.026,0.0696,0.0,0.0784,0.875
29.0,edm,pop edm,0.801,0.762,7.0,-5.875,1.0,0.0475,0.1,0.0,0.206,0.391
80.0,edm,pop edm,0.693,0.835,6.0,-3.242,1.0,0.0623,0.131,0.0,0.073,0.743
90.0,edm,pop edm,0.548,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557
30.0,edm,pop edm,0.742,0.855,0.0,-5.853,0.0,0.0998,0.00351,2.28e-05,0.152,0.459
77.0,edm,pop edm,0.615,0.689,1.0,-5.332,1.0,0.0658,0.00483,0.0,0.177,0.783
70.0,edm,pop edm,0.519,0.731,11.0,-3.993,1.0,0.0402,0.0571,0.0,0.381,0.296
79.0,edm,pop edm,0.784,0.552,1.0,-7.261,0.0,0.0871,0.0447,0.0,0.192,0.465
47.0,edm,pop edm,0.595,0.76,11.0,-6.277,0.0,0.0287,0.0135,0.0181,0.239,0.707
76.0,edm,pop edm,0.814,0.755,11.0,-6.164,0.0,0.0942,0.239,0.0,0.306,0.963
78.0,edm,pop edm,0.737,0.819,11.0,-5.056,0.0,0.0446,0.0726,0.0,0.36,0.904
84.0,edm,pop edm,0.832,0.55,5.0,-7.026,0.0,0.0587,0.249,8.17e-06,0.182,0.881
84.0,edm,pop edm,0.72,0.741,10.0,-6.529,0.0,0.0287,0.101,1.41e-05,0.289,0.357
69.0,edm,pop edm,0.714,0.795,9.0,-4.621,0.0,0.0354,0.013,2.33e-05,0.0917,0.347
75.0,edm,pop edm,0.723,0.856,1.0,-5.596,1.0,0.0562,0.00687,2.48e-06,0.397,0.688
77.0,edm,pop edm,0.731,0.763,0.0,-3.6,1.0,0.0433,0.382,7.07e-06,0.0754,0.865
65.0,edm,pop edm,0.872,0.784,8.0,-4.126,0.0,0.372,0.281,0.0,0.0703,0.819
84.0,edm,pop edm,0.793,0.937,8.0,-2.44,0.0,0.0336,0.366,4.27e-06,0.962,0.827
65.0,edm,pop edm,0.856,0.824,2.0,-4.504,1.0,0.293,0.225,0.00113,0.0748,0.677
79.0,edm,pop edm,0.747,0.776,10.0,-5.898,0.0,0.0722,0.0233,1.38e-05,0.761,0.67
78.0,edm,pop edm,0.806,0.933,2.0,-1.152,1.0,0.0376,0.409,0.0,0.871,0.916
50.0,edm,pop edm,0.67,0.846,9.0,-6.543,0.0,0.0884,0.164,0.0,0.113,0.589
83.0,edm,pop edm,0.599,0.887,4.0,-3.967,1.0,0.0984,0.0192,1.21e-06,0.3,0.881
79.0,edm,pop edm,0.775,0.696,1.0,-5.184,0.0,0.0681,0.0559,0.00184,0.157,0.775
69.0,edm,pop edm,0.777,0.812,2.0,-3.206,0.0,0.0598,0.0125,0.00233,0.0264,0.283
79.0,edm,pop edm,0.417,0.767,9.0,-3.31,1.0,0.194,0.0778,0.0,0.113,0.152
54.0,edm,pop edm,0.643,0.585,10.0,-4.73,0.0,0.145,0.205,2.42e-06,0.0876,0.438
78.0,edm,pop edm,0.741,0.943,1.0,-1.401,1.0,0.0456,0.0486,0.0,0.965,0.725
87.0,edm,pop edm,0.74,0.498,11.0,-6.684,0.0,0.0456,0.0169,0.00282,0.319,0.652
65.0,edm,pop edm,0.825,0.765,11.0,-5.028,0.0,0.12,0.369,0.0,0.321,0.277
36.0,edm,pop edm,0.421,0.843,7.0,-4.532,1.0,0.194,0.0352,0.0,0.114,0.344
56.0,edm,pop edm,0.553,0.768,2.0,-6.376,0.0,0.0413,0.179,0.0,0.0784,0.926
80.0,edm,pop edm,0.776,0.864,1.0,-4.281,1.0,0.0517,0.478,0.0,0.932,0.701
67.0,edm,pop edm,0.857,0.733,5.0,-3.528,0.0,0.0985,0.158,0.0,0.0855,0.855
65.0,edm,pop edm,0.549,0.753,11.0,-4.728,0.0,0.104,0.656,0.0,0.442,0.55
67.0,edm,pop edm,0.86,0.73,9.0,-3.565,1.0,0.13,0.471,0.0,0.0952,0.93
76.0,edm,pop edm,0.377,0.651,4.0,-5.437,0.0,0.0588,0.0197,5.31e-05,0.174,0.0851
88.0,edm,pop edm,0.78,0.759,1.0,-3.292,1.0,0.225,0.462,0.000868,0.143,0.579
62.0,edm,pop edm,0.721,0.827,5.0,-5.127,0.0,0.0536,0.335,0.0,0.311,0.951
55.0,edm,pop edm,0.696,0.839,11.0,-3.687,0.0,0.0261,0.312,8.77e-06,0.184,0.894
63.0,edm,pop edm,0.669,0.514,8.0,-9.878,1.0,0.0745,0.417,0.0,0.197,0.557
62.0,edm,pop edm,0.744,0.728,0.0,-6.971,1.0,0.0755,0.504,0.0,0.472,0.608
53.0,edm,pop edm,0.766,0.94,9.0,-6.432,0.0,0.0805,0.0305,0.000826,0.298,0.511
73.0,edm,pop edm,0.609,0.597,9.0,-8.881,0.0,0.0378,0.722,0.0,0.158,0.746
63.0,edm,pop edm,0.825,0.722,9.0,-3.928,0.0,0.197,0.192,0.0,0.0979,0.823
62.0,edm,pop edm,0.746,0.817,0.0,-5.226,1.0,0.0612,0.00389,0.00236,0.158,0.343
73.0,edm,pop edm,0.632,0.398,6.0,-6.615,1.0,0.373,0.945,0.0,0.228,0.633
69.0,edm,pop edm,0.809,0.848,7.0,-3.782,1.0,0.0386,0.319,0.0,0.64,0.768
70.0,edm,pop edm,0.642,0.874,3.0,-3.162,1.0,0.128,0.439,0.0,0.0821,0.829
61.0,edm,pop edm,0.453,0.801,0.0,-3.546,1.0,0.106,0.131,0.0,0.861,0.664
40.0,edm,pop edm,0.878,0.619,6.0,-5.56,1.0,0.102,0.0533,0.0,0.113,0.639
73.0,edm,pop edm,0.826,0.866,0.0,-1.517,1.0,0.0355,0.332,0.0,0.665,0.909
91.0,edm,pop edm,0.843,0.391,2.0,-7.899,1.0,0.0845,0.181,0.0,0.137,0.496
60.0,edm,pop edm,0.767,0.609,5.0,-6.947,0.0,0.0485,0.0233,0.0,0.114,0.742
78.0,edm,pop edm,0.843,0.925,2.0,0.302,1.0,0.0997,0.139,7.65e-06,0.109,0.59
61.0,edm,pop edm,0.857,0.685,1.0,-4.84,0.0,0.38,0.626,0.0,0.206,0.837
74.0,edm,pop edm,0.5,0.672,9.0,-7.363,1.0,0.0433,0.674,0.0,0.971,0.538
67.0,edm,pop edm,0.694,0.822,7.0,-5.478,0.0,0.0467,0.449,0.0,0.97,0.911
75.0,edm,pop edm,0.68,0.759,2.0,-5.254,0.0,0.144,0.637,0.0,0.556,0.797
77.0,edm,pop edm,0.583,0.958,11.0,-2.395,1.0,0.0849,0.325,1.98e-06,0.322,0.826
78.0,edm,pop edm,0.611,0.791,2.0,-3.095,1.0,0.0436,0.245,0.0,0.237,0.572
73.0,edm,pop edm,0.557,0.657,7.0,-6.428,1.0,0.0277,0.822,1.54e-06,0.952,0.574
70.0,edm,pop edm,0.538,0.651,10.0,-5.805,1.0,0.0336,0.801,0.0,0.948,0.544
47.0,edm,pop edm,0.593,0.813,1.0,-3.192,0.0,0.268,0.325,0.000234,0.0663,0.698
71.0,edm,pop edm,0.754,0.765,10.0,-5.354,0.0,0.0777,0.38,0.0,0.113,0.53
65.0,edm,pop edm,0.737,0.869,7.0,-3.173,1.0,0.0608,0.261,0.0,0.861,0.646
63.0,edm,pop edm,0.805,0.877,1.0,-2.978,0.0,0.0449,0.265,0.0,0.281,0.802
69.0,edm,pop edm,0.561,0.744,4.0,-6.403,1.0,0.0408,0.581,0.0,0.821,0.638
69.0,edm,pop edm,0.561,0.735,6.0,-6.847,0.0,0.0357,0.795,0.0,0.871,0.775
60.0,edm,pop edm,0.605,0.812,11.0,-4.699,1.0,0.0403,0.515,0.0,0.419,0.451
67.0,edm,pop edm,0.485,0.855,0.0,-2.978,0.0,0.165,0.159,0.0,0.312,0.574
65.0,edm,pop edm,0.819,0.734,3.0,-6.24,0.0,0.0991,0.496,0.0,0.0842,0.962
74.0,edm,pop edm,0.558,0.675,8.0,-4.564,1.0,0.484,0.501,0.0,0.106,0.769
78.0,edm,pop edm,0.542,0.876,6.0,-3.378,1.0,0.0972,0.724,0.0,0.925,0.634
68.0,edm,pop edm,0.654,0.951,9.0,-2.935,0.0,0.0558,0.288,0.0,0.121,0.913
72.0,edm,pop edm,0.485,0.648,2.0,-6.465,1.0,0.0362,0.862,0.0,0.864,0.692
59.0,edm,pop edm,0.657,0.74,9.0,-4.644,1.0,0.0564,0.0632,0.0,0.491,0.524
73.0,edm,pop edm,0.668,0.884,0.0,-3.239,1.0,0.0651,0.663,0.0,0.45,0.707
78.0,edm,pop edm,0.574,0.593,4.0,-5.731,0.0,0.0463,0.411,1.55e-06,0.0966,0.355
74.0,edm,pop edm,0.585,0.62,3.0,-8.09,0.0,0.0327,0.0426,0.00224,0.15,0.281
73.0,edm,pop edm,0.716,0.828,11.0,-4.375,1.0,0.0727,0.16,0.0,0.686,0.806
66.0,edm,pop edm,0.483,0.667,8.0,-6.243,1.0,0.0912,0.0715,0.0,0.0676,0.64
66.0,edm,pop edm,0.58,0.83,7.0,-4.266,0.0,0.148,0.154,0.0,0.0449,0.734
59.0,edm,pop edm,0.752,0.662,4.0,-8.011,0.0,0.485,0.56,0.0,0.0668,0.695
85.0,edm,pop edm,0.635,0.661,11.0,-6.425,0.0,0.364,0.102,0.0,0.336,0.858
82.0,edm,pop edm,0.552,0.709,8.0,-5.435,1.0,0.129,0.611,0.0,0.763,0.528
73.0,edm,pop edm,0.721,0.805,9.0,-4.134,0.0,0.0927,0.05,0.0,0.153,0.653
71.0,edm,pop edm,0.806,0.56,7.0,-9.356,1.0,0.0485,0.296,0.0,0.101,0.72
67.0,edm,pop edm,0.723,0.844,0.0,-6.39,0.0,0.0402,0.646,0.0,0.0744,0.967
67.0,edm,pop edm,0.659,0.834,6.0,-6.493,1.0,0.0439,0.388,1.32e-05,0.121,0.963
59.0,edm,pop edm,0.66,0.778,8.0,-4.314,1.0,0.0574,0.348,0.0,0.723,0.48
69.0,edm,pop edm,0.652,0.4,11.0,-11.284,0.0,0.447,0.339,0.0,0.105,0.556
70.0,edm,pop edm,0.57,0.595,9.0,-8.797,0.0,0.216,0.273,0.0,0.151,0.779
87.0,edm,pop edm,0.882,0.689,6.0,-4.027,1.0,0.124,0.39,0.00325,0.0501,0.746
60.0,edm,pop edm,0.521,0.918,6.0,-3.414,0.0,0.0867,0.203,0.0,0.579,0.683
56.0,edm,pop edm,0.676,0.794,11.0,-3.286,1.0,0.046,0.0654,0.0,0.414,0.847
13.0,edm,pop edm,0.703,0.594,5.0,-6.146,0.0,0.0752,0.342,0.0,0.123,0.475
70.0,edm,pop edm,0.543,0.754,0.0,-6.714,1.0,0.0639,0.792,0.0,0.499,0.749
68.0,edm,pop edm,0.872,0.399,9.0,-11.145,1.0,0.245,0.353,8.32e-05,0.106,0.915
60.0,edm,pop edm,0.569,0.908,0.0,-2.477,0.0,0.0512,0.0677,0.0,0.743,0.526
54.0,edm,pop edm,0.8,0.7,3.0,-3.359,0.0,0.208,0.264,0.0,0.0938,0.808
86.0,edm,pop edm,0.826,0.773,11.0,-4.218,0.0,0.0524,0.323,0.0,0.143,0.761
91.0,edm,pop edm,0.654,0.63,10.0,-4.644,1.0,0.0259,0.153,0.0,0.111,0.43
93.0,edm,pop edm,0.505,0.34,4.0,-9.005,1.0,0.0438,0.576,0.0,0.21,0.0916
79.0,edm,pop edm,0.632,0.686,6.0,-7.665,0.0,0.243,0.549,0.0,0.2,0.329
49.0,edm,pop edm,0.695,0.762,0.0,-3.497,1.0,0.0395,0.192,0.00244,0.0863,0.553
20.0,edm,pop edm,0.666,0.544,4.0,-6.948,0.0,0.0361,0.012,0.0,0.0798,0.395
71.0,edm,pop edm,0.621,0.601,6.0,-5.616,0.0,0.148,0.0522,0.0,0.46,0.457
51.0,edm,pop edm,0.58,0.653,5.0,-3.818,1.0,0.0745,0.447,0.0,0.111,0.175
76.0,edm,pop edm,0.783,0.58,7.0,-6.548,1.0,0.0408,0.0114,2.28e-06,0.108,0.66
86.0,edm,pop edm,0.795,0.496,0.0,-5.883,1.0,0.0722,0.108,0.0,0.0645,0.874
79.0,edm,pop edm,0.601,0.794,7.0,-5.844,0.0,0.0671,0.00987,1.36e-06,0.388,0.244
64.0,edm,pop edm,0.658,0.863,11.0,-4.64,1.0,0.0255,0.0144,0.000193,0.2,0.496
77.0,edm,pop edm,0.622,0.796,0.0,-2.999,0.0,0.172,0.667,0.0,0.106,0.62
81.0,edm,pop edm,0.693,0.575,9.0,-6.998,1.0,0.0801,0.374,0.0,0.252,0.492
57.0,edm,pop edm,0.693,0.822,4.0,-5.441,0.0,0.0439,0.00616,1.79e-06,0.315,0.763
34.0,edm,pop edm,0.667,0.921,11.0,-3.651,0.0,0.184,0.0947,0.0,0.0977,0.586
74.0,edm,pop edm,0.605,0.664,8.0,-7.162,1.0,0.0316,0.00548,3e-06,0.204,0.164
57.0,edm,pop edm,0.793,0.824,2.0,-3.476,1.0,0.177,0.006,3.29e-06,0.169,0.611
73.0,edm,pop edm,0.581,0.717,4.0,-4.433,1.0,0.0318,0.0298,0.000186,0.243,0.316
86.0,edm,pop edm,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931
80.0,edm,pop edm,0.737,0.636,11.0,-4.546,0.0,0.0437,0.0441,6.66e-05,0.35,0.565
62.0,edm,pop edm,0.638,0.725,10.0,-7.232,0.0,0.0326,0.0991,1.12e-05,0.348,0.426
83.0,edm,pop edm,0.641,0.922,2.0,-4.457,1.0,0.0786,0.0291,0.0,0.0862,0.847
54.0,edm,pop edm,0.647,0.822,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962
43.0,edm,pop edm,0.862,0.633,5.0,-8.237,0.0,0.119,0.114,9.19e-05,0.0536,0.635
71.0,edm,pop edm,0.791,0.754,0.0,-3.729,1.0,0.0569,0.00446,0.0,0.163,0.425
72.0,edm,pop edm,0.781,0.745,4.0,-5.81,0.0,0.0332,0.198,1.14e-05,0.36,0.326
85.0,edm,pop edm,0.791,0.862,9.0,-3.24,0.0,0.11,0.037,2.19e-05,0.0814,0.592
68.0,edm,pop edm,0.66,0.867,6.0,-4.285,0.0,0.116,0.11,0.0,0.0368,0.377
82.0,edm,pop edm,0.749,0.925,10.0,-5.034,1.0,0.227,0.241,0.0,0.52,0.641
78.0,edm,pop edm,0.696,0.921,0.0,-3.755,1.0,0.0363,0.00314,5.24e-05,0.0842,0.714
79.0,edm,pop edm,0.655,0.797,2.0,-4.787,1.0,0.153,0.198,0.0,0.067,0.839
77.0,edm,pop edm,0.751,0.783,4.0,-3.724,1.0,0.0859,0.00379,0.0,0.036,0.816
78.0,edm,pop edm,0.448,0.784,9.0,-3.686,1.0,0.0627,0.106,0.000108,0.668,0.236
71.0,edm,pop edm,0.607,0.934,3.0,-4.217,1.0,0.0314,0.0327,0.0,0.0909,0.568
53.0,edm,pop edm,0.63,0.833,5.0,-5.228,0.0,0.0657,0.0513,0.0,0.324,0.528
93.0,edm,pop edm,0.759,0.54,9.0,-6.039,0.0,0.0287,0.037,0.0,0.0945,0.75
86.0,edm,pop edm,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357
35.0,edm,pop edm,0.499,0.672,10.0,-5.38,1.0,0.0374,0.539,0.0,0.106,0.478
65.0,edm,pop edm,0.62,0.869,1.0,-5.252,1.0,0.175,0.0181,0.0,0.369,0.76
77.0,edm,pop edm,0.612,0.84,11.0,-3.145,0.0,0.0509,0.112,0.0,0.116,0.438
90.0,edm,pop edm,0.798,0.675,6.0,-5.041,1.0,0.0442,0.0912,0.0,0.0894,0.842
42.0,edm,pop edm,0.644,0.525,6.0,-6.762,0.0,0.0298,0.0583,1.03e-06,0.206,0.245
52.0,edm,pop edm,0.758,0.76,2.0,-5.79,1.0,0.0427,0.0208,0.000884,0.0839,0.284
36.0,edm,pop edm,0.674,0.864,6.0,-6.322,0.0,0.211,0.0399,0.0259,0.2,0.63
75.0,edm,pop edm,0.706,0.558,2.0,-7.237,0.0,0.0593,0.146,0.0,0.118,0.227
64.0,edm,pop edm,0.693,0.879,0.0,-3.988,1.0,0.0578,0.193,0.0,0.124,0.753
24.0,edm,pop edm,0.566,0.599,0.0,-7.864,1.0,0.0285,0.134,8.48e-05,0.177,0.234
61.0,edm,pop edm,0.72,0.751,11.0,-4.484,0.0,0.0462,0.0113,0.0,0.353,0.599
76.0,edm,pop edm,0.7,0.709,7.0,-5.006,1.0,0.0839,0.0048,0.0,0.0289,0.625
66.0,edm,pop edm,0.691,0.921,8.0,-1.702,0.0,0.0533,0.173,0.0,0.331,0.8
75.0,edm,pop edm,0.378,0.638,10.0,-5.576,1.0,0.075,0.02,7.66e-05,0.0849,0.735
78.0,edm,pop edm,0.743,0.752,4.0,-4.813,1.0,0.0414,0.0188,0.0,0.287,0.545
55.0,edm,pop edm,0.783,0.648,8.0,-5.117,1.0,0.0839,0.0802,1.43e-05,0.2,0.616
75.0,edm,pop edm,0.734,0.766,1.0,-4.485,1.0,0.0383,0.025,0.00138,0.108,0.6
73.0,edm,pop edm,0.747,0.716,11.0,-2.457,0.0,0.075,0.135,0.0,0.251,0.751
28.0,edm,pop edm,0.856,0.517,7.0,-7.926,1.0,0.247,0.4,0.0,0.098,0.43
76.0,edm,pop edm,0.608,0.86,5.0,-5.324,0.0,0.0554,0.0991,0.0,0.262,0.437
68.0,edm,pop edm,0.781,0.526,6.0,-6.985,0.0,0.293,0.0619,0.0,0.0457,0.662
83.0,edm,pop edm,0.609,0.378,4.0,-9.828,1.0,0.438,0.835,0.0,0.28,0.515
80.0,edm,pop edm,0.778,0.547,2.0,-7.273,1.0,0.0489,0.346,0.000302,0.132,0.441
77.0,edm,pop edm,0.554,0.772,7.0,-4.821,0.0,0.0418,0.00487,6.6e-06,0.354,0.455
77.0,edm,pop edm,0.645,0.585,6.0,-6.122,1.0,0.0513,0.00314,0.0,0.165,0.353
85.0,edm,pop edm,0.422,0.264,8.0,-7.064,1.0,0.0322,0.922,0.0,0.132,0.331
80.0,edm,pop edm,0.664,0.705,1.0,-4.972,0.0,0.0382,0.0654,0.0,0.118,0.477
67.0,edm,pop edm,0.76,0.652,6.0,-7.321,1.0,0.232,0.0348,0.0,0.307,0.759
79.0,edm,pop edm,0.765,0.473,10.0,-5.829,1.0,0.0514,0.287,0.0,0.391,0.34
78.0,edm,pop edm,0.774,0.756,1.0,-4.995,1.0,0.0389,0.0423,0.0,0.305,0.931
36.0,edm,pop edm,0.551,0.765,1.0,-5.844,1.0,0.0368,0.00376,0.0128,0.0836,0.635
83.0,edm,pop edm,0.781,0.445,2.0,-6.061,1.0,0.0295,0.474,0.0,0.184,0.591
68.0,edm,pop edm,0.592,0.8,6.0,-4.931,0.0,0.215,0.0561,2.01e-06,0.0775,0.728
80.0,edm,pop edm,0.689,0.481,10.0,-7.503,1.0,0.0815,0.369,1.03e-06,0.0649,0.283
78.0,edm,pop edm,0.663,0.713,7.0,-6.647,0.0,0.112,0.0353,7.68e-06,0.0843,0.69
78.0,edm,pop edm,0.76,0.703,5.0,-5.412,1.0,0.054,0.103,0.0,0.0913,0.57
83.0,edm,pop edm,0.697,0.683,1.0,-2.881,0.0,0.117,0.0372,0.0,0.137,0.603
47.0,edm,pop edm,0.576,0.674,4.0,-4.837,0.0,0.12,0.24,0.0,0.203,0.634
76.0,edm,pop edm,0.782,0.685,4.0,-6.237,1.0,0.0309,0.166,1.18e-05,0.16,0.603
81.0,edm,pop edm,0.654,0.76,0.0,-3.669,0.0,0.045,0.0797,0.0,0.299,0.41
38.0,edm,pop edm,0.637,0.667,0.0,-7.157,1.0,0.0436,0.0922,0.0,0.185,0.563
83.0,edm,pop edm,0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.00188,0.329,0.37
77.0,edm,pop edm,0.725,0.534,11.0,-6.238,1.0,0.0946,0.0752,0.0,0.0919,0.558
83.0,edm,pop edm,0.734,0.637,4.0,-5.677,0.0,0.141,0.0462,2.29e-05,0.0602,0.648
23.0,edm,pop edm,0.73,0.355,0.0,-11.076,0.0,0.0641,0.373,0.00101,0.108,0.291
76.0,edm,pop edm,0.826,0.817,2.0,-4.081,1.0,0.0921,0.00502,1.09e-05,0.294,0.168
38.0,edm,pop edm,0.602,0.586,9.0,-7.895,0.0,0.241,0.145,0.0,0.266,0.394
72.0,edm,pop edm,0.738,0.861,2.0,-4.141,1.0,0.237,0.32,0.00175,0.325,0.58
63.0,edm,pop edm,0.741,0.862,9.0,-3.02,0.0,0.0816,0.123,1.45e-06,0.353,0.529
49.0,edm,pop edm,0.713,0.827,7.0,-2.666,1.0,0.0353,0.002,1.36e-06,0.229,0.379
71.0,edm,pop edm,0.608,0.47,8.0,-6.73,1.0,0.0428,0.226,0.0,0.0963,0.241
60.0,edm,pop edm,0.695,0.881,1.0,-2.082,1.0,0.104,0.0234,0.0,0.277,0.947
34.0,edm,pop edm,0.511,0.72,9.0,-5.229,0.0,0.0466,0.149,0.00422,0.0853,0.301
39.0,edm,pop edm,0.722,0.827,0.0,-3.892,1.0,0.0626,0.0115,0.0,0.668,0.509
39.0,edm,pop edm,0.937,0.685,4.0,-4.042,0.0,0.273,0.0796,0.0,0.145,0.732
50.0,edm,pop edm,0.573,0.938,1.0,-3.136,1.0,0.207,0.0783,0.0,0.385,0.631
34.0,edm,pop edm,0.762,0.799,9.0,-4.713,1.0,0.163,0.038,0.0,0.0938,0.617
54.0,edm,pop edm,0.604,0.898,6.0,-2.495,0.0,0.284,0.0463,5.94e-06,0.262,0.511
42.0,edm,pop edm,0.83,0.89,9.0,-4.495,0.0,0.126,0.296,0.0,0.277,0.855
44.0,edm,pop edm,0.832,0.9,11.0,-3.55,0.0,0.155,0.0497,0.0,0.269,0.829
52.0,edm,pop edm,0.572,0.743,5.0,-3.991,0.0,0.12,0.235,5.93e-06,0.0761,0.678
49.0,edm,pop edm,0.589,0.945,7.0,-2.112,1.0,0.113,0.186,0.0,0.381,0.248
53.0,edm,pop edm,0.75,0.473,1.0,-6.906,1.0,0.0427,0.669,0.0,0.103,0.337
49.0,edm,pop edm,0.816,0.744,0.0,-3.929,1.0,0.141,0.298,0.0,0.143,0.933
45.0,edm,pop edm,0.867,0.811,8.0,-2.933,1.0,0.062,0.0061,0.0243,0.0648,0.687
43.0,edm,pop edm,0.756,0.851,5.0,-4.323,0.0,0.0475,0.0817,1.15e-05,0.187,0.551
37.0,edm,pop edm,0.75,0.612,0.0,-5.764,0.0,0.142,0.118,0.0,0.0494,0.83
42.0,edm,pop edm,0.756,0.858,2.0,-2.328,1.0,0.105,0.0699,1.41e-06,0.114,0.685
39.0,edm,pop edm,0.753,0.734,2.0,-4.576,1.0,0.0306,0.404,2.27e-06,0.378,0.693
32.0,edm,pop edm,0.536,0.752,1.0,-5.778,0.0,0.0716,0.515,0.0,0.417,0.648
30.0,edm,pop edm,0.865,0.822,5.0,-5.026,0.0,0.0816,0.375,0.0,0.095,0.616
30.0,edm,pop edm,0.453,0.507,5.0,-6.447,1.0,0.0506,0.639,0.0,0.478,0.509
35.0,edm,pop edm,0.535,0.823,0.0,-4.042,1.0,0.35,0.543,0.0,0.0777,0.798
29.0,edm,pop edm,0.889,0.748,6.0,-2.307,1.0,0.0769,0.298,1.72e-06,0.054,0.778
30.0,edm,pop edm,0.429,0.724,3.0,-4.144,0.0,0.2,0.855,0.0,0.196,0.377
40.0,edm,pop edm,0.586,0.859,8.0,-4.579,1.0,0.147,0.0161,0.0,0.223,0.557
53.0,edm,pop edm,0.756,0.629,2.0,-6.604,1.0,0.0393,0.305,1.86e-05,0.135,0.433
40.0,edm,pop edm,0.636,0.681,9.0,-5.676,0.0,0.0351,0.0621,0.0,0.138,0.63
